@relation MC1

@attribute LOC_BLANK numeric
@attribute BRANCH_COUNT numeric
@attribute CALL_PAIRS numeric
@attribute LOC_CODE_AND_COMMENT numeric
@attribute LOC_COMMENTS numeric
@attribute CONDITION_COUNT numeric
@attribute CYCLOMATIC_COMPLEXITY numeric
@attribute CYCLOMATIC_DENSITY numeric
@attribute DECISION_COUNT numeric
@attribute DESIGN_COMPLEXITY numeric
@attribute DESIGN_DENSITY numeric
@attribute EDGE_COUNT numeric
@attribute ESSENTIAL_COMPLEXITY numeric
@attribute ESSENTIAL_DENSITY numeric
@attribute LOC_EXECUTABLE numeric
@attribute PARAMETER_COUNT numeric
@attribute GLOBAL_DATA_COMPLEXITY numeric
@attribute GLOBAL_DATA_DENSITY numeric
@attribute HALSTEAD_CONTENT numeric
@attribute HALSTEAD_DIFFICULTY numeric
@attribute HALSTEAD_EFFORT numeric
@attribute HALSTEAD_ERROR_EST numeric
@attribute HALSTEAD_LENGTH numeric
@attribute HALSTEAD_LEVEL numeric
@attribute HALSTEAD_PROG_TIME numeric
@attribute HALSTEAD_VOLUME numeric
@attribute MAINTENANCE_SEVERITY numeric
@attribute MODIFIED_CONDITION_COUNT numeric
@attribute MULTIPLE_CONDITION_COUNT numeric
@attribute NODE_COUNT numeric
@attribute NORMALIZED_CYLOMATIC_COMPLEXITY numeric
@attribute NUM_OPERANDS numeric
@attribute NUM_OPERATORS numeric
@attribute NUM_UNIQUE_OPERANDS numeric
@attribute NUM_UNIQUE_OPERATORS numeric
@attribute NUMBER_OF_LINES numeric
@attribute PERCENT_COMMENTS numeric
@attribute LOC_TOTAL numeric
@attribute Defective {Y,N}

@data
8,7,1,0,76,12,4,0.11,6,4,1,19,1,0,35,0,4,1,19.16,70.7,95764.59,0.45,262,0.01,5320.25,1354.52,0,3,6,17,0.03,101,161,15,21,121,68.47,35,N
1,3,2,0,0,0,2,0.22,0,2,1,6,1,0,9,0,2,1,18.89,5.63,597.79,0.04,26,0.18,33.21,106.27,0,0,0,6,0.17,10,16,8,9,12,0,9,N
2,3,1,4,7,4,1,0.05,2,1,1,12,1,0,16,0,1,1,26.44,18.67,9212.86,0.16,105,0.05,511.83,493.55,1,1,2,12,0.03,32,73,12,14,31,40.74,20,N
4,21,1,0,4,34,11,0.32,14,2,0,34,5,0,34,0,0,0,26.07,35.6,33036.05,0.31,170,0.03,1835.34,928.1,0,10,17,25,0.25,65,105,21,23,44,10.53,34,N
1,3,1,1,0,4,2,0.22,2,1,0,8,1,0,8,1,2,1,21.22,9.17,1783.04,0.06,43,0.11,99.06,194.51,0,1,2,8,0.17,20,23,12,11,12,11.11,9,N
0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,0,0,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.2,3,5,3,4,5,66.67,3,N
7,13,10,0,7,20,7,0.28,8,4,0,33,6,0,25,0,5,0,55.29,11.48,7290.46,0.21,117,0.09,405.03,634.87,0,6,10,28,0.17,53,64,30,13,41,21.88,25,N
0,3,0,0,0,4,2,0.25,2,1,0,5,1,0,8,0,0,0,32.36,3.5,396.55,0.04,29,0.29,22.03,113.3,0,1,2,5,0.2,14,15,10,5,10,0,8,N
7,7,11,0,2,12,1,0.04,6,1,1,25,1,0,27,0,1,1,63.37,9.56,5794.85,0.2,111,0.1,321.94,606,1,3,6,23,0.03,51,60,32,12,38,6.9,27,N
2,3,0,0,0,4,2,0.22,2,1,0,6,1,0,9,0,1,0,8.51,8,544.91,0.02,19,0.13,30.27,68.11,0,1,2,6,0.15,8,11,4,8,13,0,9,N
8,15,10,0,7,22,8,0.3,8,5,0,35,6,0,27,0,0,0,50.39,14.03,9921.03,0.24,128,0.07,551.17,707.02,0,7,11,29,0.18,58,70,31,15,44,20.59,27,N
1,7,4,1,0,12,4,0.27,6,4,1,18,4,1,14,0,4,1,37.41,8.39,2636.29,0.1,64,0.12,146.46,314.04,1,3,6,16,0.22,29,35,19,11,18,6.67,15,N
2,3,1,0,0,4,2,0.18,2,2,1,7,1,0,11,0,0,0,11.18,9.6,1030.2,0.04,29,0.1,57.23,107.31,0,1,2,7,0.13,12,17,5,8,15,0,11,N
3,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,0,0,32.11,6.15,1216.33,0.07,45,0.16,67.57,197.65,0,1,2,6,0.1,20,25,13,8,20,40,15,N
7,3,3,1,0,4,2,0.25,2,2,1,9,1,0,7,0,2,1,19.16,5.33,545,0.03,25,0.19,30.28,102.19,0,1,2,9,0.12,12,13,9,8,17,12.5,8,N
4,5,4,2,14,8,3,0.12,4,3,1,16,1,0,23,0,3,1,37.12,13.33,6599.19,0.16,93,0.08,366.62,494.94,0,2,4,15,0.07,40,53,24,16,45,41.03,25,N
0,1,0,1,0,0,1,0.33,0,1,1,1,1,0,2,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,2,0.2,3,5,3,4,5,33.33,3,N
3,7,3,3,0,12,4,0.24,6,4,1,17,1,0,14,0,0,0,19.45,12.25,2919.42,0.08,61,0.08,162.19,238.32,0,3,6,15,0.18,28,33,8,7,22,17.65,17,N
0,3,0,2,0,4,2,0.2,2,1,0,6,1,0,8,0,2,1,13.33,8,852.85,0.04,28,0.13,47.38,106.61,0,1,2,6,0.17,12,16,6,8,12,20,10,N
3,3,1,1,3,4,2,0.17,2,1,0,7,1,0,11,2,1,0,19.29,6.72,871.59,0.04,30,0.15,48.42,129.66,0,1,2,7,0.1,11,19,9,11,20,26.67,12,N
10,21,15,4,16,38,11,0.27,18,10,0,64,11,1,37,0,9,0,68.57,22.03,33269.8,0.5,269,0.05,1848.32,1510.36,1,10,19,55,0.16,122,147,36,13,69,35.09,41,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,0,0,9,3,81,0.01,9,0.33,4.5,27,1,0,0,3,0.5,2,7,2,6,2,0,0,N
5,11,2,0,12,20,1,0.03,10,1,1,26,1,0,29,0,0,0,18.41,40.19,29742.31,0.25,148,0.02,1652.35,740,1,5,10,22,0.02,55,93,13,19,52,29.27,29,N
0,1,1,0,0,0,1,0.5,0,1,1,3,1,0,2,1,1,1,7.81,9,632.78,0.02,19,0.11,35.15,70.31,1,0,0,4,0.25,8,11,4,9,4,0,2,N
4,5,6,1,4,8,3,0.2,4,2,0,15,1,0,14,0,0,0,41.92,5.25,1155.41,0.07,48,0.19,64.19,220.08,0,2,4,14,0.12,21,27,16,8,25,26.32,15,N
4,5,3,1,1,8,3,0.21,4,3,1,12,1,0,13,1,1,0,19.9,13.64,3701.1,0.09,60,0.07,205.62,271.41,0,2,4,11,0.13,25,35,11,12,23,13.33,14,N
8,3,5,1,7,4,2,0.13,2,2,1,11,1,0,14,0,2,1,39.38,9.82,3796.17,0.13,76,0.1,210.9,386.65,0,1,2,11,0.06,36,40,22,12,32,36.36,15,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,0,0,0,11.63,2,46.53,0.01,9,0.5,2.58,23.26,1,0,0,2,0.2,4,5,3,3,5,0,3,N
3,11,4,0,1,16,1,0.05,6,1,1,23,1,0,20,0,1,1,21.1,18.56,7271.57,0.13,77,0.05,403.98,391.73,1,5,8,19,0.04,33,44,16,18,26,4.76,20,N
2,7,3,0,6,10,4,0.25,4,3,0,13,1,0,16,1,0,0,11.2,18.2,3710.99,0.07,48,0.05,206.17,203.9,0,3,5,11,0.15,13,35,5,14,26,27.27,16,N
0,1,0,0,0,0,1,0.14,0,1,1,1,1,0,7,1,1,1,24.54,6.75,1118.27,0.06,39,0.15,62.13,165.67,1,0,0,2,0.09,15,24,10,9,11,0,7,N
9,3,1,0,12,4,2,0.13,2,2,1,7,1,0,15,0,0,0,23.41,13,3956.07,0.1,64,0.08,219.78,304.31,0,1,2,7,0.05,28,36,14,13,38,44.44,15,N
24,3,5,0,1,4,2,0.13,2,2,1,11,1,0,15,0,1,0,32.47,8.82,2529.01,0.1,59,0.11,140.5,286.62,0,1,2,11,0.05,25,34,17,12,43,6.25,15,N
10,21,14,5,16,38,11,0.27,18,10,0,64,11,1,36,0,9,0,57.64,24.53,34688.44,0.47,259,0.04,1927.14,1413.99,1,10,19,55,0.16,117,142,31,13,69,36.84,41,N
4,1,0,0,0,0,1,0.2,0,1,1,1,1,0,5,0,0,0,21.25,2.4,122.4,0.02,17,0.42,6.8,51,1,0,0,2,0.09,8,9,5,3,11,0,5,N
5,3,4,0,4,4,2,0.1,2,1,0,9,1,0,21,0,0,0,34.39,17.33,10332.61,0.2,124,0.06,574.03,596.11,0,1,2,9,0.06,40,84,15,13,32,16,21,N
2,3,2,0,2,4,2,0.12,2,2,1,9,1,0,17,0,2,1,17.73,24.89,10980.14,0.15,95,0.04,610.01,441.17,0,1,2,9,0.09,28,67,9,16,23,10.53,17,N
3,3,2,0,0,4,2,0.25,2,2,1,6,1,0,8,0,2,1,14.59,7.5,820.45,0.04,28,0.13,45.58,109.39,0,1,2,6,0.15,10,18,6,9,13,0,8,N
3,3,0,6,0,4,2,0.13,2,1,0,6,1,0,9,1,2,1,35.12,5.71,1146.71,0.07,45,0.18,63.71,200.67,0,1,2,6,0.1,20,25,14,8,20,40,15,N
3,13,2,0,10,16,8,0.27,8,7,0,24,1,0,30,0,0,0,24.11,30.69,22712.31,0.25,148,0.03,1261.79,740,0,4,8,18,0.18,42,106,13,19,45,25,30,N
1,3,1,0,2,4,2,0.22,2,1,0,6,1,0,9,0,2,1,33,4.85,774.95,0.05,37,0.21,43.05,159.91,0,1,2,6,0.14,18,19,13,7,14,18.18,9,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,0,0,0,0,2,0,0,N
1,1,1,3,0,0,1,0.25,0,1,1,2,1,0,1,0,0,0,14.4,2.5,90,0.01,12,0.4,5,36,1,0,0,3,0.14,5,7,4,4,7,75,4,N
0,1,1,0,0,0,1,0.33,0,1,1,2,1,0,3,0,1,1,15.02,5.71,490.5,0.03,21,0.18,27.25,85.84,1,0,0,3,0.2,8,13,7,10,5,0,3,N
0,3,0,0,0,4,2,0.5,2,1,0,5,1,0,4,1,2,1,11.52,3.75,161.94,0.01,13,0.27,9,43.19,0,1,2,5,0.33,5,8,4,6,6,0,4,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,5.8,2,23.22,0,5,0.5,1.29,11.61,1,0,0,3,0.25,1,4,1,4,4,0,2,N
38,61,23,16,32,0,35,0.16,0,28,0,166,18,0,198,0,0,0,73.58,80.67,478798.2,1.98,840,0.01,26599.9,5935.51,0,0,0,133,0.12,330,510,90,44,286,19.51,214,N
4,5,4,0,6,8,3,0.3,4,3,1,14,1,0,10,0,3,1,27.97,8.25,1903.71,0.08,48,0.12,105.76,230.75,0,2,4,13,0.14,22,26,16,12,22,37.5,10,N
3,11,0,0,3,10,7,0.23,4,1,0,20,3,0,31,0,0,0,27.23,23.81,15434.85,0.22,121,0.04,857.49,648.26,0,3,5,15,0.18,50,71,21,20,39,8.82,31,N
1,1,0,0,0,0,1,0.09,0,1,1,1,1,0,11,3,1,1,44.21,8.72,3360.56,0.13,83,0.11,186.7,385.44,1,0,0,2,0.06,31,52,16,9,18,0,11,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,6.2,2.5,38.77,0.01,6,0.4,2.15,15.51,1,0,0,3,0.25,1,5,1,5,4,0,2,N
7,3,1,0,0,0,2,0.29,0,2,1,5,1,0,7,0,2,1,7.35,8,470.48,0.02,17,0.13,26.14,58.81,0,0,0,5,0.12,6,11,3,8,17,0,7,N
3,5,8,0,2,8,3,0.19,4,3,1,16,1,0,16,0,0,0,39.78,6.19,1522.89,0.08,53,0.16,84.61,246.12,0,2,4,15,0.13,22,31,16,9,23,11.11,16,N
0,1,0,0,0,0,1,0.33,0,1,1,1,1,0,3,1,1,1,10.57,3,95.1,0.01,10,0.33,5.28,31.7,1,0,0,2,0.2,3,7,3,6,5,0,3,N
0,7,3,0,0,12,4,0.5,6,3,0,14,1,0,8,0,2,0,19.43,5.14,513.83,0.03,27,0.19,28.55,99.91,0,3,6,12,0.4,12,15,7,6,10,0,8,N
0,1,2,0,0,0,1,0.17,0,1,1,3,1,0,6,0,0,0,17.51,5,437.85,0.03,23,0.2,24.32,87.57,1,0,0,4,0.13,10,13,7,7,8,0,6,N
2,5,2,0,1,8,3,0.13,4,2,0,16,1,0,23,0,3,1,19.78,20.04,7940.87,0.13,80,0.05,441.16,396.34,0,2,4,15,0.11,33,47,14,17,28,4.17,23,N
5,5,3,6,0,0,3,0.21,0,3,1,13,1,0,8,0,0,0,30.59,3.75,430.18,0.04,31,0.27,23.9,114.71,0,0,0,12,0.14,12,19,8,5,21,42.86,14,N
0,3,0,1,0,4,2,0.33,2,1,0,7,1,0,5,0,0,0,19.52,4.88,464.02,0.03,25,0.21,25.78,95.18,0,1,2,7,0.25,13,12,8,6,8,16.67,6,N
2,3,1,0,4,4,2,0.13,2,2,1,8,1,0,15,0,0,0,23.88,12.66,3824.79,0.1,61,0.08,212.49,302.21,0,1,2,8,0.09,27,34,16,15,23,21.05,15,N
7,3,6,4,3,4,2,0.13,2,2,1,10,1,0,12,0,1,0,32.72,12.8,5360.18,0.14,81,0.08,297.79,418.76,0,1,2,10,0.07,32,49,20,16,28,36.84,16,N
5,5,5,0,3,8,3,0.13,4,3,1,15,1,0,23,0,0,0,24.9,27.5,18832.67,0.23,127,0.04,1046.26,684.82,0,2,4,14,0.09,55,72,21,21,33,11.54,23,N
6,43,8,1,17,66,22,0.42,24,10,0,77,13,0,52,0,5,0,45.12,30.48,41924.98,0.46,249,0.03,2329.17,1375.37,0,21,33,57,0.28,104,145,29,17,78,25.71,53,Y
1,1,1,0,7,0,1,0.11,0,1,1,8,1,0,9,0,1,1,41.68,6.43,1722.6,0.09,62,0.16,95.7,267.96,1,0,0,9,0.05,30,32,14,6,19,43.75,9,N
2,3,2,0,2,4,2,0.12,2,2,1,9,1,0,17,0,0,0,17.73,24.89,10980.14,0.15,95,0.04,610.01,441.17,0,1,2,9,0.09,28,67,9,16,23,10.53,17,N
2,3,3,0,1,4,2,0.18,2,2,1,8,1,0,11,0,0,0,18.83,9,1525.13,0.06,38,0.11,84.73,169.46,0,1,2,8,0.13,15,23,10,12,16,8.33,11,N
0,1,2,0,0,0,1,1,0,1,1,3,1,0,0,0,0,0,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,4,0.5,3,5,3,4,2,0,0,N
1,1,2,0,0,0,1,0.17,0,1,1,3,1,0,6,0,0,0,26.06,6.14,981.27,0.05,37,0.16,54.52,159.91,1,0,0,4,0.11,15,22,11,9,9,0,6,N
0,3,1,0,0,4,2,0.5,2,2,1,6,1,0,4,0,2,1,8.54,5.83,290.67,0.02,15,0.17,16.14,49.83,0,1,2,6,0.33,5,10,3,7,6,0,4,N
0,1,0,0,1,0,1,0.2,0,1,1,1,1,0,5,0,1,1,26.94,2,107.78,0.02,17,0.5,5.99,53.89,1,0,0,2,0.13,8,9,6,3,8,16.67,5,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,2,1,1,9.51,3,85.59,0.01,9,0.33,4.75,28.53,1,0,0,3,0.5,3,6,3,6,2,0,0,N
6,15,2,8,2,24,8,0.35,10,3,0,26,1,0,15,0,2,0,12.99,24,7482.66,0.1,68,0.04,415.7,311.78,0,7,12,20,0.24,24,44,8,16,33,40,23,N
11,23,16,4,19,42,12,0.24,20,10,0,67,11,0,46,0,0,0,62.33,27.16,45986.37,0.56,297,0.04,2554.8,1693.03,0,11,21,57,0.15,134,163,37,15,82,33.33,50,N
7,6,4,8,1,0,5,0.24,0,5,1,14,1,0,13,0,2,0,28.95,10.78,3364.98,0.1,63,0.09,186.94,312.11,0,0,0,11,0.16,23,40,16,15,31,40.91,21,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,0,0,15.23,4,243.67,0.02,16,0.25,13.54,60.92,1,0,0,3,0.25,6,10,6,8,4,0,2,N
0,3,1,0,0,4,2,0.4,2,1,0,7,1,0,5,0,0,0,13.84,3.5,169.51,0.02,14,0.29,9.42,48.43,0,1,2,7,0.29,4,10,4,7,7,0,5,N
8,7,0,14,4,12,4,0.08,6,1,0,15,1,0,36,0,0,0,46.59,32.14,48138.72,0.5,276,0.03,2674.37,1497.65,0,3,6,13,0.06,120,156,28,15,64,33.33,50,N
1,3,1,0,2,4,2,0.4,2,2,1,5,1,0,5,0,0,0,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,0,1,2,5,0.2,6,10,5,8,10,28.57,5,N
0,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,7.83,4.67,170.53,0.01,11,0.21,9.47,36.54,1,0,0,2,0.17,4,7,3,7,6,0,2,N
6,5,4,1,7,8,3,0.2,4,3,1,15,1,0,14,0,3,1,36.11,11.56,4827.88,0.14,79,0.09,268.22,417.55,0,2,4,14,0.1,37,42,24,15,30,36.36,15,N
1,11,3,0,0,0,1,0.03,0,1,1,24,1,0,36,0,1,1,46.81,15.83,11734.74,0.25,132,0.06,651.93,741.14,1,0,0,16,0.03,50,82,30,19,39,0,36,N
2,1,1,0,1,0,1,0.33,0,1,1,2,1,0,3,0,1,1,7.75,6,279.04,0.02,14,0.17,15.5,46.51,1,0,0,3,0.13,3,11,2,8,8,25,3,N
1,5,3,0,0,8,3,0.23,4,3,1,15,1,0,13,0,0,0,16.4,7.07,820.29,0.04,29,0.14,45.57,116,0,2,4,14,0.19,11,18,7,9,16,0,13,N
0,1,1,0,0,0,1,1,0,1,1,2,1,0,0,0,1,1,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,3,0.5,2,3,2,3,2,0,0,N
50,9,0,23,35,16,1,0.01,8,1,1,44,1,0,127,0,0,0,54.4,166.38,1505756.7,3.02,1520,0.01,83653.15,9050.38,1,4,8,41,0,605,915,40,22,239,31.35,150,N
4,5,4,0,3,8,3,0.15,4,2,0,14,1,0,20,0,3,1,26.1,25.94,17563.87,0.23,132,0.04,975.77,677.07,0,2,4,13,0.1,49,83,17,18,29,13.04,20,N
0,1,0,1,0,0,1,0.5,0,1,1,1,1,0,1,0,0,0,4.75,1,4.75,0,3,1,0.26,4.75,1,0,0,2,0.25,1,2,1,2,4,50,2,N
4,5,1,0,2,6,3,0.38,2,1,0,8,3,1,8,0,3,1,13.78,10.08,1401.32,0.05,34,0.1,77.85,138.97,1,2,3,7,0.19,11,23,6,11,16,20,8,N
1,3,2,0,1,4,2,0.2,2,2,1,7,1,0,10,0,2,1,14.14,10.56,1577.39,0.05,34,0.09,87.63,149.34,0,1,2,7,0.14,13,21,8,13,14,9.09,10,N
14,11,5,6,1,18,6,0.17,8,4,0,24,4,0,30,0,0,0,29,15,6525,0.15,87,0.07,362.5,435,0,5,9,20,0.11,30,57,16,16,53,18.92,36,N
4,11,8,0,6,16,6,0.26,6,4,0,28,6,1,23,0,0,0,39.72,13.8,7564.59,0.18,103,0.07,420.25,548.16,1,5,8,24,0.17,46,57,25,15,35,20.69,23,N
6,5,1,8,1,8,3,0.19,4,2,0,13,1,0,8,2,0,0,23.2,14.23,4699.28,0.11,73,0.07,261.07,330.22,0,2,4,12,0.12,37,36,13,10,25,52.94,16,N
13,27,12,5,19,48,14,0.15,22,10,0,75,9,0,87,0,6,0,55.77,42.89,102612.33,0.8,389,0.02,5700.68,2392.25,0,13,24,63,0.11,168,221,47,24,126,21.62,92,N
0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,7.74,1.5,17.41,0,5,0.67,0.97,11.61,1,0,0,2,1,2,3,2,3,1,0,0,N
0,3,1,2,2,4,2,0.4,2,2,1,5,1,0,3,0,2,1,7.17,12,1032.47,0.03,24,0.08,57.36,86.04,0,1,2,5,0.22,8,16,3,9,9,57.14,5,N
16,10,2,22,13,8,7,0.16,4,7,1,36,1,0,21,2,1,0,28.4,22.92,14912.49,0.22,129,0.04,828.47,650.73,0,2,4,31,0.09,55,74,18,15,74,62.5,43,Y
2,9,1,1,2,16,1,0.03,8,1,1,21,1,0,28,0,0,0,26.8,21.03,11848.79,0.19,109,0.05,658.27,563.52,1,4,8,18,0.03,47,62,19,17,36,9.68,29,N
4,5,1,3,0,8,3,0.33,4,2,0,11,1,0,6,0,3,1,14.46,7.5,813.14,0.04,26,0.13,45.17,108.42,0,2,4,10,0.2,12,14,8,10,15,33.33,9,N
8,1,1,15,10,0,1,0.03,0,1,1,6,1,0,20,0,1,1,111.26,8.1,7291.13,0.3,158,0.12,405.06,900.67,1,0,0,7,0.02,68,90,42,10,55,55.56,35,N
2,3,0,0,3,8,2,0.4,4,1,0,5,1,0,5,0,0,0,4.87,13.5,887.34,0.02,19,0.07,49.3,65.73,0,2,4,5,0.17,6,13,2,9,12,37.5,5,N
2,5,2,2,0,6,3,0.43,2,2,0,9,1,0,5,0,3,1,17.76,5.06,455.24,0.03,22,0.2,25.29,89.92,0,2,3,8,0.27,9,13,8,9,11,28.57,7,N
19,37,0,4,1,72,19,0.35,36,1,0,73,1,0,51,0,10,0,73.7,8.1,4835.34,0.2,127,0.12,268.63,596.96,0,18,36,56,0.25,54,73,20,6,77,8.93,55,N
6,15,10,12,13,28,8,0.16,14,5,0,62,1,0,39,0,6,0,29.24,37.5,41111.89,0.37,206,0.03,2283.99,1096.32,0,7,14,56,0.11,75,131,20,20,72,39.06,51,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,1,1,1,12.68,2.5,79.25,0.01,10,0.4,4.4,31.7,1,0,0,3,0.17,4,6,4,5,6,0,2,N
1,1,0,0,0,0,1,0.5,0,1,1,1,1,0,2,0,0,0,6.55,3,58.95,0.01,7,0.33,3.28,19.65,1,0,0,2,0.01,1,6,1,6,71,0,2,N
4,5,5,0,4,8,3,0.2,4,3,1,18,1,0,15,0,3,1,43.59,6,1569.11,0.09,55,0.17,87.17,261.51,0,2,4,17,0.12,24,31,18,9,25,21.05,15,N
11,1,3,4,12,8,1,0.06,4,1,1,12,1,0,12,0,1,1,41.56,18.41,14082.95,0.26,153,0.05,782.39,765,1,2,4,13,0.02,81,72,22,10,41,57.14,16,N
0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.2,3,5,3,4,5,66.67,3,N
1,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,1,1,11.23,2,44.92,0.01,8,0.5,2.5,22.46,1,0,0,3,0.17,3,5,3,4,6,66.67,3,N
3,5,4,8,0,8,3,0.14,4,3,1,13,1,0,14,1,2,0,20.4,18.13,6709.33,0.12,74,0.06,372.74,370,0,2,4,12,0.11,32,42,15,17,27,36.36,22,N
6,3,1,10,4,4,2,0.11,2,1,0,8,1,0,8,0,0,0,37.47,6.46,1564.54,0.08,57,0.15,86.92,242.13,0,1,2,8,0.07,28,29,13,6,30,63.64,18,N
6,11,13,0,8,20,1,0.03,10,1,1,38,1,0,40,0,0,0,66,15.92,16724.89,0.35,172,0.06,929.16,1050.67,1,5,10,34,0.02,78,94,49,20,56,16.67,40,N
8,23,4,13,18,40,1,0.02,18,1,1,49,1,0,37,0,1,1,71.58,16.79,20169.3,0.4,206,0.06,1120.52,1201.58,1,11,20,39,0.01,94,112,42,15,78,45.59,50,Y
1,5,0,1,0,8,3,0.38,4,1,0,10,1,0,7,1,2,0,13.48,4.67,293.57,0.02,17,0.21,16.3,62.91,0,2,4,9,0.27,8,9,6,7,11,12.5,8,N
4,3,3,0,22,0,2,0.17,0,2,1,7,1,0,12,0,2,1,21.34,9.45,1907.34,0.07,44,0.11,105.96,201.74,0,0,0,7,0.05,16,28,11,13,40,64.7,12,N
0,3,0,0,0,0,1,1,0,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7,0.1,0,0,0,0,10,0,0,N
0,1,1,2,0,0,1,0.33,0,1,1,2,1,0,1,0,1,1,13.5,2,54,0.01,9,0.5,3,27,1,0,0,3,0.2,4,5,4,4,5,66.67,3,N
0,1,2,3,0,0,1,0.25,0,1,1,3,1,0,1,0,1,1,19.02,2,76.08,0.01,12,0.5,4.23,38.04,1,0,0,4,0.17,5,7,5,4,6,75,4,N
0,1,0,2,1,0,1,0.25,0,1,1,1,1,0,2,0,0,0,21.67,1.8,70.2,0.01,13,0.56,3.9,39,1,0,0,2,0.14,6,7,5,3,7,60,4,N
1,5,1,0,7,8,3,0.3,4,2,0,10,1,0,10,0,0,0,12.03,14.3,2459.6,0.06,43,0.07,136.64,172,0,2,4,9,0.15,13,30,5,11,20,41.18,10,N
37,9,0,22,28,16,5,0.04,8,1,0,22,1,0,107,0,2,0,60.81,116.23,821531.72,2.36,1178,0.01,45640.65,7068,0,4,8,19,0.03,476,702,43,21,198,31.85,129,N
0,3,1,0,1,4,2,0.25,2,1,0,6,1,0,8,0,0,0,14.97,9.29,1290.47,0.05,34,0.11,71.69,138.97,0,1,2,6,0.18,13,21,7,10,11,11.11,8,N
15,3,22,0,1,4,1,0.02,2,1,1,48,1,0,44,0,0,0,68.1,16.55,18643.53,0.38,204,0.06,1035.75,1126.81,1,1,2,48,0.02,84,120,33,13,62,2.22,44,N
4,9,2,0,0,14,5,0.56,6,2,0,17,4,0,9,0,0,0,21.19,11.69,2896.85,0.08,51,0.09,160.94,247.76,0,4,7,14,0.33,19,32,13,16,15,0,9,N
1,7,0,1,1,12,4,0.21,6,1,0,17,1,0,18,0,3,0,19.65,14,3851.37,0.09,60,0.07,213.96,275.1,0,3,6,15,0.16,28,32,12,12,25,10,19,N
0,1,1,0,0,0,1,0.5,0,1,1,2,1,0,2,0,1,1,8,3,72,0.01,8,0.33,4,24,1,0,0,3,0.25,2,6,2,6,4,0,2,N
2,7,6,0,4,12,1,0.03,6,1,1,26,1,0,30,0,1,1,39.58,14.77,8638.18,0.19,114,0.07,479.9,584.74,1,3,6,24,0.03,50,64,22,13,38,11.76,30,N
0,1,0,0,0,0,1,0.13,0,1,1,1,1,0,8,2,1,1,26.41,8.18,1768.06,0.07,50,0.12,98.23,216.1,1,0,0,2,0.08,20,30,11,9,13,0,8,N
0,5,2,2,0,8,3,0.33,4,1,0,15,1,0,7,0,0,0,29.74,7,1457.04,0.07,49,0.14,80.95,208.15,0,2,4,14,0.27,24,25,12,7,11,22.22,9,N
0,1,0,1,1,0,1,0.33,0,1,1,1,1,0,2,0,1,1,8.4,4,134.42,0.01,13,0.25,7.47,33.6,1,0,0,2,0.17,4,9,2,4,6,50,3,N
3,13,5,0,3,22,7,0.14,10,3,0,33,4,0,51,1,5,0,21.8,47.14,48447.18,0.34,202,0.02,2691.51,1027.67,0,6,11,28,0.12,66,136,14,20,59,5.56,51,N
26,3,7,0,1,4,2,0.12,2,2,1,13,1,0,17,0,1,0,48.99,8.4,3456.99,0.14,79,0.12,192.06,411.55,0,1,2,13,0.04,35,44,25,12,47,5.56,17,N
3,1,0,0,6,0,1,0.1,0,1,1,1,1,0,10,0,1,1,48.65,3.6,630.5,0.06,46,0.28,35.03,175.14,1,0,0,2,0.05,18,28,10,4,21,37.5,10,N
10,13,12,0,12,24,7,0.18,12,4,0,46,1,0,38,0,4,0,36.05,24.98,22501.21,0.3,158,0.04,1250.07,900.67,0,6,12,41,0.11,63,95,29,23,62,24,38,N
0,3,1,0,0,4,2,0.67,2,2,1,5,1,0,3,0,2,1,8.1,3.33,90,0.01,9,0.3,5,27,0,1,2,5,0.4,4,5,3,5,5,0,3,N
7,13,10,2,9,24,7,0.21,12,5,0,43,1,0,31,0,7,1,73.7,13.26,12966.91,0.33,178,0.08,720.38,977.55,0,6,12,38,0.14,82,96,34,11,51,26.19,33,N
